lineup_id	country	in_scope	channel_type	type_lookup	channel_id	dn_1	dn_2	standard_cable_network_station	dn_3	call_sign	channel_number	network_base	network_lookup	city	city_lookup	region	region_lookup	brand_scope	scope_lookup	resolution	resolution_lookup	feed_lookup	manual_override_needed	Manual_Display_namne	final_display_name
10273	US	N	specialty	specialty	18811.stations.xmltv.tvmedia.ca	EPIC	179	No		EPIC	179	EPIC	EPIC						country_unique						#REF!
10273	US	N	specialty	specialty	18805.stations.xmltv.tvmedia.ca	ES.TV HD	ES.TV	No	558	ES.TV	558	ES.TV HD	ES.TV						country_unique		HD				#REF!
10272	US	N	local	local	2603.stations.xmltv.tvmedia.ca	"Ethnic (KXLA) Los Angeles, CA"	KXLA	Yes	44-1	KXLA		Ethnic	Ethnic	Los Angeles	Los Angeles	CA	CA		country_unique						"Ethnic Los Angeles, CA (US)"
10270	CA	N	specialty	specialty	619.stations.xmltv.tvmedia.ca	EWTN Canada	EWTN	No	239	EWTN	239	EWTN Canada	EWTN						country_unique						#REF!
10273	US	N	specialty	specialty	1878.stations.xmltv.tvmedia.ca	EWTN Espanol	EWTNE	No	1741	EWTNE	1741	EWTN Espanol	EWTN						country_unique						#REF!
10273	US	N	specialty	specialty	620.stations.xmltv.tvmedia.ca	EWTN USA	EWTN	No	285	EWTN	285	EWTN USA	EWTN						country_unique						#REF!
10269	CA	N	specialty	specialty	8777.stations.xmltv.tvmedia.ca	Family Channel Canada - East HD	FAM-HD	No	604	FAM-HD	604	Family Channel Canada - East HD	Family						country_unique		HD				#REF!
10269	CA	N	specialty	specialty	1018.stations.xmltv.tvmedia.ca	Family Channel Canada - West	FAMW	No	605	FAMW	605	Family Channel Canada - West	Family						country_unique						#REF!
10273	US	N	specialty	specialty	535.stations.xmltv.tvmedia.ca	FanDuel Racing	TVG2	No	316	TVG2	316	FanDuel Racing	FanDuel						country_unique						#REF!
10273	US	N	specialty	specialty	14986.stations.xmltv.tvmedia.ca	FanDuel TV	TVG	No	315	TVG	315	FanDuel TV	FanDuel						country_unique						#REF!
10272	US	N	local	local	35863.stations.xmltv.tvmedia.ca	"FAVE TV (KCBS-TV4) Los Angeles, CA"	KCBS-TV4	Yes	46114	KCBS-TV4		FAVE	FAVE TV	TV (KCBS-TV4) Los Angeles	Los Angeles	CA	CA		country_unique						"FAVE TV Los Angeles, CA (US)"
10273	US	N	specialty	specialty	14622.stations.xmltv.tvmedia.ca	FETV (Family Entertainment Television)	FETV	No	245	FETV	245	FETV	FETV						country_unique						#REF!
10272	US	N	local	local	16510.stations.xmltv.tvmedia.ca	"Fil Am TV (KSMV-LD3) Los Angeles, CA"	KSMV-LD3	Yes	46112	46112		Fil	Fil Am TV	Am TV (KSMV-LD3) Los Angeles	Los Angeles	CA	CA		country_unique						"Fil Am TV Los Angeles, CA (US)"
10270	CA	Y	specialty	specialty	169.stations.xmltv.tvmedia.ca	Flavour Network	FLAV	No	258	FLAV	258	Flavour Network	Flavour						country_unique						#REF!
10269	CA	Y	specialty	specialty	8389.stations.xmltv.tvmedia.ca	Flavour Network HD	FLAV-HD	No	313	FLAV-HD	313	Flavour Network HD	Flavour						country_unique		HD				#REF!
10270	CA	Y	specialty	specialty	8389.stations.xmltv.tvmedia.ca	Flavour Network HD	FLAV-HD	No	597	FLAV-HD	597	Flavour Network HD	Flavour						country_unique		HD				#REF!
10273	US	N	specialty	specialty	1399.stations.xmltv.tvmedia.ca	FLIX - Eastern	FLIX	No	390	FLIX	390	FLIX - Eastern	FLIX						country_unique						#REF!
10273	US	N	specialty	specialty	3387.stations.xmltv.tvmedia.ca	FLIX - Pacific	FLIX	No	391	FLIX	391	FLIX - Pacific	FLIX						country_unique						#REF!
10271	US	N	specialty	specialty	6482.stations.xmltv.tvmedia.ca	FLIX HD - Eastern	FLIX-HD	No	1771	FLIX-HD	1771	FLIX HD - Eastern	FLIX						country_unique		HD				#REF!
10272	US	N	local	local	11193.stations.xmltv.tvmedia.ca	"FNX (KLCS4) Los Angeles, CA"	KLCS4	Yes	58-4	58-4		FNX	FNX	Los Angeles	Los Angeles	CA	CA		country_unique						"FNX Los Angeles, CA (US)"
10272	US	N	local	local	11220.stations.xmltv.tvmedia.ca	"FNX (KVCR-DT2) San Bernardino, CA"	KVCR-DT2	Yes	46077	46077		FNX	FNX	San Bernardino	San Bernardino	CA	CA		country_unique						"FNX San Bernardino, CA (US)"
10271	US	N	specialty	local	31997.stations.xmltv.tvmedia.ca	"FNX (WYCC) Chicago, IL HD"	WYCC-HD	Yes	1020	WYCC-HD	1020	FNX	FNX		Chicago		IL		country_unique		HD				"FNX Chicago, IL (US) (HD)"
10270	CA	Y	specialty	specialty	4336.stations.xmltv.tvmedia.ca	Food Network Canada On Demand	FNOD	No	93	FNOD	93	Food Network Canada On Demand	Food						country_unique						#REF!
10271	US	Y	specialty	specialty	1054.stations.xmltv.tvmedia.ca	Food Network USA - Eastern Feed	FOOD	No	70	FOOD	70	Food Network USA - Eastern Feed	Food						country_unique						#REF!
10273	US	Y	specialty	specialty	1054.stations.xmltv.tvmedia.ca	Food Network USA - Eastern Feed	FOOD	No	1621	FOOD	1621	Food Network USA - Eastern Feed	Food						country_unique						#REF!
10273	US	Y	specialty	specialty	3438.stations.xmltv.tvmedia.ca	Food Network USA HD - Eastern Feed	FOOD-HD	No	664	FOOD-HD	664	Food Network USA HD - Eastern Feed	Food						country_unique		HD				#REF!
10271	US	Y	specialty	specialty	3438.stations.xmltv.tvmedia.ca	Food Network USA HD - Eastern Feed	FOOD-HD	No	31000	31000		Food Network USA HD - Eastern Feed	Food						country_unique		HD				#REF!
10273	US	N	specialty	specialty	13637.stations.xmltv.tvmedia.ca	FOROtv	FORO	No	1551	FORO	1551	FOROtv	FOROtv						country_unique						#REF!
10270	CA	Y	specialty	local	189.stations.xmltv.tvmedia.ca	"FOX (KCPQ) Tacoma, WA - Canada"	KCPQ	Yes	159	KCPQ	159	FOX	FOX		Tacoma		WA		multi_country						"FOX Tacoma, WA (CA)"
10273	US	N	specialty	specialty	631.stations.xmltv.tvmedia.ca	HBO Latino (HBO 7) - Eastern	HBOL	No	412	HBOL	412	HBO Latino	HBO Latino						country_unique						#REF!
10273	US	N	specialty	specialty	2579.stations.xmltv.tvmedia.ca	HBO Latino (HBO 7) - Pacific	HBOL	No	413	HBOL	413	HBO Latino	HBO Latino						country_unique						#REF!
10269	CA	Y	specialty	local	2832.stations.xmltv.tvmedia.ca	"FOX (KCPQ) Tacoma, WA HD - Canada"	KCPQ-HD	Yes	137	KCPQ-HD	137	FOX	FOX		Tacoma		WA		multi_country		HD				"FOX Tacoma, WA (CA) (HD)"
10270	CA	Y	specialty	local	2832.stations.xmltv.tvmedia.ca	"FOX (KCPQ) Tacoma, WA HD - Canada"	KCPQ-HD	Yes	531	KCPQ-HD	531	FOX	FOX		Tacoma		WA		multi_country		HD				"FOX Tacoma, WA (CA) (HD)"
10272	US	Y	local	local	1949.stations.xmltv.tvmedia.ca	"FOX (KTTV) Los Angeles, CA"	KTTV	Yes	46033	KTTV		FOX	FOX	Los Angeles	Los Angeles	CA	CA		multi_country						"FOX Los Angeles, CA (US)"
10271	US	Y	local	local	1606.stations.xmltv.tvmedia.ca	"FOX (WFLD) Chicago, IL"	WFLD	Yes	12	WFLD	12	FOX	FOX	Chicago	Chicago	IL	IL		multi_country						"FOX Chicago, IL (US)"
10271	US	Y	specialty	local	8583.stations.xmltv.tvmedia.ca	"FOX (WFLD) Chicago, IL HD"	WFLD-HD	Yes	1032	WFLD-HD	1032	FOX	FOX		Chicago		IL		multi_country		HD				"FOX Chicago, IL (US) (HD)"
10269	CA	Y	specialty	local	3657.stations.xmltv.tvmedia.ca	"FOX (WFXT) Boston, MA HD"	WFXT-HD	Yes	265	WFXT-HD	265	FOX	FOX		Boston		MA		multi_country		HD				"FOX Boston, MA (CA) (HD)"
10269	CA	N	specialty	specialty	10884.stations.xmltv.tvmedia.ca	Super Channel on Demand HD	SCODHD	No	421	SCODHD	421	Super Channel on Demand HD	Super						country_unique		HD				#REF!
10273	US	Y	local	local	1638.stations.xmltv.tvmedia.ca	"FOX (WNYW) New York, NY"	WNYW	Yes	5	WNYW	5	FOX	FOX	New York	New York	NY	NY		multi_country						"FOX New York, NY (US)"
10273	US	Y	specialty	local	4557.stations.xmltv.tvmedia.ca	"FOX (WNYW) New York, NY HD"	WNYW-HD	Yes	505	WNYW-HD	505	FOX	FOX		New York		NY		multi_country		HD				"FOX New York, NY (US) (HD)"
10270	CA	Y	local	local	45.stations.xmltv.tvmedia.ca	"FOX (WUTV) Buffalo, NY"	WUTV	Yes	157	WUTV	157	FOX	FOX	Buffalo	Buffalo	NY	NY		multi_country						"FOX Buffalo, NY (CA)"
10270	CA	Y	specialty	local	3584.stations.xmltv.tvmedia.ca	"FOX (WUTV) Buffalo, NY HD"	WUTV-HD	Yes	526	WUTV-HD	526	FOX	FOX		Buffalo		NY		multi_country		HD				"FOX Buffalo, NY (CA) (HD)"
10273	US	Y	specialty	specialty	4656.stations.xmltv.tvmedia.ca	Fox Business	FOXB	No	1547	FOXB	1547	Fox Business	Fox						country_unique						#REF!
10273	US	Y	specialty	specialty	5600.stations.xmltv.tvmedia.ca	Fox Business HD	FOXB	No	617	FOXB	617	Fox Business HD	Fox						country_unique		HD				#REF!
10270	CA	Y	specialty	specialty	1083.stations.xmltv.tvmedia.ca	Fox News	FNC	No	181	FNC	181	Fox News	Fox						multi_country						#REF!
10273	US	Y	specialty	specialty	1083.stations.xmltv.tvmedia.ca	Fox News	FNC	No	1543	FNC	1543	Fox News	Fox						multi_country						#REF!
10273	US	Y	specialty	specialty	6207.stations.xmltv.tvmedia.ca	Fox News HD	FNC-HD	No	618	FNC-HD	618	Fox News HD	Fox						country_unique		HD				#REF!
10271	US	Y	specialty	specialty	6207.stations.xmltv.tvmedia.ca	Fox News HD	FNC-HD	No	20600	20600		Fox News HD	Fox						country_unique		HD				#REF!
10273	US	Y	specialty	specialty	7538.stations.xmltv.tvmedia.ca	FOX Soccer Plus	FSP	No	1009	FSP	1009	FOX Soccer Plus	FOX						country_unique						#REF!
10273	US	Y	specialty	specialty	11551.stations.xmltv.tvmedia.ca	FOX Soccer Plus HD	FSPHD	No	1010	FSPHD	1010	FOX Soccer Plus HD	FOX						country_unique		HD				#REF!
10273	US	Y	specialty	specialty	668.stations.xmltv.tvmedia.ca	Fox Sports 1	FS1	No	83	FS1	83	Fox Sports 1	Fox						country_unique						#REF!
10273	US	Y	specialty	specialty	11137.stations.xmltv.tvmedia.ca	Fox Sports 1 HD	FS1-HD	No	583	FS1-HD	583	Fox Sports 1 HD	Fox						country_unique		HD				#REF!
10269	CA	N	specialty	specialty	8206.stations.xmltv.tvmedia.ca	Starz On Demand HD	STRZ	No	433	STRZ	433	Starz On Demand HD	Starz						country_unique		HD				#REF!
10273	US	Y	specialty	specialty	2114.stations.xmltv.tvmedia.ca	Fox Sports 2	FS2	No	84	FS2	84	Fox Sports 2	Fox						country_unique						#REF!
10273	US	Y	specialty	specialty	10263.stations.xmltv.tvmedia.ca	Fox Sports 2 HD	FS2HD	No	584	FS2HD	584	Fox Sports 2 HD	Fox						country_unique		HD				#REF!
10273	US	N	specialty	specialty	1011.stations.xmltv.tvmedia.ca	Freeform - East Feed	FREE	No	1700	FREE	1700	Freeform - East Feed	Freeform						country_unique						#REF!
10273	US	N	specialty	specialty	6110.stations.xmltv.tvmedia.ca	Freeform HD - East Feed	FREEHD	No	699	FREEHD	699	Freeform HD - East Feed	Freeform						country_unique		HD				#REF!
10273	US	N	specialty	specialty	6221.stations.xmltv.tvmedia.ca	FUSE TV HD - Eastern	FUSE	No	716	FUSE	716	FUSE TV HD - Eastern	FUSE						country_unique		HD				#REF!
10273	US	N	specialty	local	2561.stations.xmltv.tvmedia.ca	"WMBC-Newton, NJ"	WMBC-TV	No	461	WMBC-TV	461	"WMBC-Newton, NJ"	"WMBC-Newton,"				NJ		country_unique						"WMBC-Newton, , NJ (US)"
10273	US	N	specialty	specialty	11294.stations.xmltv.tvmedia.ca	Fusion	1552	No			1552	Fusion	Fusion						country_unique						#REF!
10273	US	N	local	local	11071.stations.xmltv.tvmedia.ca	"Estrella (WASA-LD) Port Jervis, NY"	WASA-LD	Yes	462	WASA-LD	462	Estrella	Estrella	Port Jervis	Port Jervis	NY	NY		country_unique						"Estrella Port Jervis, NY (US)"
10273	US	N	local	local	10749.stations.xmltv.tvmedia.ca	"TeleXitos (WNJU2) Teterboro, NJ"	WNJU2	Yes	464	WNJU2	464	TeleXitos	TeleXitos	Teterboro	Teterboro	NJ	NJ		country_unique						"TeleXitos Teterboro, NJ (US)"
10273	US	Y	specialty	specialty	1308.stations.xmltv.tvmedia.ca	FX Movie Channel	FXM	No	232	FXM	232	FX Movie Channel	FX						country_unique						#REF!
10271	US	Y	specialty	specialty	1308.stations.xmltv.tvmedia.ca	FX Movie Channel	FXM	No	506	FXM	506	FX Movie Channel	FX						country_unique						#REF!
10273	US	N	local	local	10497.stations.xmltv.tvmedia.ca	"Localish (WABC-DT2) New York, NY"	WABC-TV2	Yes	468	WABC-TV2	468	Localish	Localish	New York	New York	NY	NY		country_unique						"Localish New York, NY (US)"
10273	US	Y	specialty	specialty	8463.stations.xmltv.tvmedia.ca	FX Movie Channel HD	FXMHD	No	732	FXMHD	732	FX Movie Channel HD	FX						country_unique		HD				#REF!
10273	US	N	local	local	6202.stations.xmltv.tvmedia.ca	"Create (WLIW2) Long Island, NY"	WLIW2	Yes	471	WLIW2	471	Create	Create	Long Island	Long Island	NY	NY		country_unique						"Create Long Island, NY (US)"
10271	US	Y	specialty	specialty	8463.stations.xmltv.tvmedia.ca	FX Movie Channel HD	FXMHD	No	27450	FXMHD		FX Movie Channel HD	FX						country_unique		HD				#REF!
10270	CA	Y	specialty	specialty	10026.stations.xmltv.tvmedia.ca	FX Networks Canada	FX	No	507	FX	507	FX Networks Canada	FX						country_unique						#REF!
10269	CA	Y	specialty	specialty	10027.stations.xmltv.tvmedia.ca	FX Networks Canada HD	FXHD	No	393	FXHD	393	FX Networks Canada HD	FX						country_unique		HD				#REF!
10273	US	N	local	local	7291.stations.xmltv.tvmedia.ca	"V-Me (WNET-DT3) New York, NY"	WNET3	Yes	474	WNET3	474	V-Me	V-Me	New York	New York	NY	NY		country_unique						"V-Me New York, NY (US)"
10270	CA	Y	specialty	specialty	10027.stations.xmltv.tvmedia.ca	FX Networks Canada HD	FXHD	No	565	FXHD	565	FX Networks Canada HD	FX						country_unique		HD				#REF!
10273	US	Y	specialty	specialty	652.stations.xmltv.tvmedia.ca	FX Networks East Coast	FX	No	1504	FX	1504	FX Networks East Coast	FX						country_unique						#REF!
10273	US	Y	specialty	specialty	6111.stations.xmltv.tvmedia.ca	FX Networks East Coast HD	FXHD	No	553	FXHD	553	FX Networks East Coast HD	FX						country_unique		HD				#REF!
10273	US	N	local	local	11068.stations.xmltv.tvmedia.ca	"SSTN (WDVB-CD2) Edison, NJ"	WDVB-CD2	Yes	477	WDVB-CD2	477	SSTN	SSTN	Edison	Edison	NJ	NJ		country_unique						"SSTN Edison, NJ (US)"
10273	US	N	local	local	15033.stations.xmltv.tvmedia.ca	"New Tang Dynasty TV (WMBC-DT5) Newton, NJ"	WMBC-TV5	Yes	478	WMBC-TV5	478	New	New Tang Dynasty TV	Tang Dynasty TV (WMBC-DT5) Newton	Newton	NJ	NJ		country_unique						"New Tang Dynasty TV Newton, NJ (US)"
10271	US	Y	specialty	specialty	6111.stations.xmltv.tvmedia.ca	FX Networks East Coast HD	FXHD	No	27300	FXHD		FX Networks East Coast HD	FX						country_unique		HD				#REF!
10270	CA	Y	specialty	specialty	13400.stations.xmltv.tvmedia.ca	FXX Canada	FXX	No	64	FXX	64	FXX Canada	FXX						country_unique						#REF!
10269	CA	Y	specialty	specialty	13401.stations.xmltv.tvmedia.ca	FXX Canada HD	FXX-HD	No	394	FXX-HD	394	FXX Canada HD	FXX						country_unique		HD				#REF!
10273	US	N	local	local	10748.stations.xmltv.tvmedia.ca	"QVC2 (WRNN-DT5) Kingston, NY"	WRNN-TV5	Yes	482	WRNN-TV5	482	QVC2	QVC2	Kingston	Kingston	NY	NY		country_unique						"QVC2 Kingston, NY (US)"
10270	CA	Y	specialty	specialty	13401.stations.xmltv.tvmedia.ca	FXX Canada HD	FXX-HD	No	566	FXX-HD	566	FXX Canada HD	FXX						country_unique		HD				#REF!
10271	US	Y	specialty	specialty	1952.stations.xmltv.tvmedia.ca	FXX USA - Eastern	FXX	No	401	FXX	401	FXX USA - Eastern	FXX						country_unique						#REF!
10273	US	Y	specialty	specialty	1952.stations.xmltv.tvmedia.ca	FXX USA - Eastern	FXX	No	1522	FXX	1522	FXX USA - Eastern	FXX						country_unique						#REF!
10273	US	Y	specialty	specialty	7506.stations.xmltv.tvmedia.ca	FXX USA HD - Eastern	FXX-HD	No	691	FXX-HD	691	FXX USA HD - Eastern	FXX						country_unique		HD				#REF!
10271	US	Y	specialty	specialty	7506.stations.xmltv.tvmedia.ca	FXX USA HD - Eastern	FXX-HD	No	27400	27400		FXX USA HD - Eastern	FXX						country_unique		HD				#REF!
10273	US	Y	specialty	specialty	1971.stations.xmltv.tvmedia.ca	FYI USA - Eastern	FYI	No	129	FYI	129	FYI USA - Eastern	FYI						country_unique						#REF!
10273	US	Y	specialty	specialty	6211.stations.xmltv.tvmedia.ca	FYI USA HD - Eastern	FYI-HD	No	629	FYI-HD	629	FYI USA HD - Eastern	FYI						country_unique		HD				#REF!
10273	US	N	specialty	specialty	6217.stations.xmltv.tvmedia.ca	G4 USA HD	G4HD	No	804	G4HD	804	G4 USA HD	G4						country_unique		HD				#REF!
10273	US	N	specialty	specialty	11450.stations.xmltv.tvmedia.ca	GAC Family - East HD	GACF-HD	No	660	GACF-HD	660	GAC Family - East HD	GAC						country_unique		HD				#REF!
10270	CA	N	specialty	specialty	5976.stations.xmltv.tvmedia.ca	Game TV	GTV	No	288	GTV	288	Game TV	Game						country_unique						#REF!
10272	US	N	local	local	19468.stations.xmltv.tvmedia.ca	"GDTV (KSMV-LD4) Los Angeles, CA"	KSMV-LD4	Yes	31-4	31-4		GDTV	GDTV	Los Angeles	Los Angeles	CA	CA		country_unique						"GDTV Los Angeles, CA (US)"
10273	US	Y	specialty	specialty	4546.stations.xmltv.tvmedia.ca	Gem Shopping Network	GEMS	No	658	GEMS	658	Gem Shopping Network	Gem						country_unique						#REF!
10272	US	N	local	local	11416.stations.xmltv.tvmedia.ca	"GetTV (KFTR-DT2) Ontario, CA"	KFTR-DT2	Yes	46-2	46-2		GetTV	GetTV	Ontario	Ontario	CA	CA		country_unique						"GetTV Ontario, CA (US)"
10273	US	N	local	local	13521.stations.xmltv.tvmedia.ca	"GetTV (WFTY-DT3) Los Angeles, CA"	WFTY-DT3	Yes	495	WFTY-DT3	495	GetTV	GetTV	Los Angeles	Los Angeles	CA	CA		country_unique						"GetTV Los Angeles, CA (US)"
10270	CA	Y	local	local	1882.stations.xmltv.tvmedia.ca	"Global (CHEX-TV-2) Durham, ON"	CHEX2	Yes	129	CHEX2	129	Global	Global	Durham	Durham	ON	ON		country_unique						"Global Durham, ON (CA)"
10270	CA	Y	local	local	349.stations.xmltv.tvmedia.ca	"Global (CICT) Calgary, AB"	CICT	Yes	118	CICT	118	Global	Global	Calgary	Calgary	AB	AB		country_unique						"Global Calgary, AB (CA)"
10273	US	N	specialty	specialty	19177.stations.xmltv.tvmedia.ca	MeTV (WJLP) New Jersey/New York HD	WJLP-HD	Yes	503	WJLP-HD	503	MeTV	MeTV						country_unique		HD				#REF!
10269	CA	Y	specialty	local	6431.stations.xmltv.tvmedia.ca	"Global (CICT) Calgary, AB HD"	CICT-HD	Yes	223	CICT-HD	223	Global	Global		Calgary		AB		country_unique		HD				"Global Calgary, AB (CA) (HD)"
10269	CA	Y	specialty	specialty	115.stations.xmltv.tvmedia.ca	Global (CIHF) Dartmouth	CIHF	Yes	9220	CIHF	9220	Global	Global						country_unique						#REF!
10269	CA	Y	specialty	specialty	4021.stations.xmltv.tvmedia.ca	Global (CIII) Ontario HD	CIII-HD	Yes	221	CIII-HD	221	Global	Global						country_unique		HD				#REF!
10270	CA	Y	specialty	specialty	13585.stations.xmltv.tvmedia.ca	Global (CIII-DT-41) Toronto	CIII-DT-41	Yes	116		116	Global	Global						country_unique						#REF!
10270	CA	Y	specialty	specialty	13808.stations.xmltv.tvmedia.ca	Global (CIII-DT-41) Toronto HD	CIII-DT-41	Yes	517		517	Global	Global						country_unique		HD				#REF!
10269	CA	Y	specialty	local	6436.stations.xmltv.tvmedia.ca	"Global (CITV) Edmonton, AB HD"	CITV-HD	Yes	222	CITV-HD	222	Global	Global		Edmonton		AB		country_unique		HD				"Global Edmonton, AB (CA) (HD)"
10270	CA	Y	specialty	specialty	31.stations.xmltv.tvmedia.ca	Global BC	CHAN	No	119	CHAN	119	Global BC	Global						country_unique						#REF!
10269	CA	Y	specialty	specialty	4194.stations.xmltv.tvmedia.ca	Global BC HD	CHANHD	No	104	CHANHD	104	Global BC HD	Global						country_unique		HD				#REF!
10270	CA	Y	specialty	specialty	4194.stations.xmltv.tvmedia.ca	Global BC HD	CHANHD	No	568	CHANHD	568	Global BC HD	Global						country_unique		HD				#REF!
10269	CA	Y	specialty	specialty	10980.stations.xmltv.tvmedia.ca	Global News: BC1	BC1	No	845	BC1	845	Global News: BC1	Global						country_unique						#REF!
10272	US	N	local	local	16479.stations.xmltv.tvmedia.ca	"H&I (KCOP-TV4) Los Angeles, CA"	KCOP-TV4	Yes	46125	46125		H&I	H&I	Los Angeles	Los Angeles	CA	CA		country_unique						"H&I Los Angeles, CA (US)"
10272	US	N	local	local	16473.stations.xmltv.tvmedia.ca	"H&I (KSFV-CD2) Los Angeles, CA"	KSFV-CD2	Yes	46139	46139		H&I	H&I	Los Angeles	Los Angeles	CA	CA		country_unique						"H&I Los Angeles, CA (US)"
10273	US	N	specialty	local	7307.stations.xmltv.tvmedia.ca	"Telemundo (WNJU) Teterboro, NJ HD"	WNJU-HD	Yes	512	WNJU-HD	512	Telemundo	Telemundo		Teterboro		NJ		country_unique		HD				"Telemundo Teterboro, NJ (US) (HD)"
10273	US	Y	specialty	specialty	614.stations.xmltv.tvmedia.ca	HBO - Eastern Feed	HBO	No	400	HBO	400	HBO - Eastern Feed	HBO						country_unique						#REF!
10271	US	Y	specialty	specialty	614.stations.xmltv.tvmedia.ca	HBO - Eastern Feed	HBO	No	550	HBO	550	HBO - Eastern Feed	HBO						country_unique						#REF!
10273	US	Y	specialty	specialty	1472.stations.xmltv.tvmedia.ca	HBO - Pacific Feed	HBOP	No	401	HBOP	401	HBO - Pacific Feed	HBO						country_unique						#REF!
10271	US	Y	specialty	specialty	1472.stations.xmltv.tvmedia.ca	HBO - Pacific Feed	HBOP	No	1803	HBOP	1803	HBO - Pacific Feed	HBO						country_unique						#REF!
10273	US	N	specialty	local	7310.stations.xmltv.tvmedia.ca	"UniMï¿½ï¿½s (WFTY) New York, N"	WFTY-HD	Yes	517	WFTY-HD	517	UniMï¿½	UniMï¿½		New York		NY		country_unique		HD				"UniMï¿½ï¿½s New York, NY (US) "
10273	US	Y	specialty	specialty	6313.stations.xmltv.tvmedia.ca	HBO 2 - Eastern Feed HD	HBO2E-HD	No	902	HBO2E-HD	902	HBO 2 - Eastern Feed HD	HBO						country_unique		HD				#REF!
10271	US	Y	specialty	specialty	6313.stations.xmltv.tvmedia.ca	HBO 2 - Eastern Feed HD	HBO2E-HD	No	1804	HBO2E-HD	1804	HBO 2 - Eastern Feed HD	HBO						country_unique		HD				#REF!
10273	US	Y	specialty	specialty	2205.stations.xmltv.tvmedia.ca	HBO 2 - Pacific Feed	HBO2P	No	403	HBO2P	403	HBO 2 - Pacific Feed	HBO						country_unique						#REF!
10273	US	Y	specialty	specialty	6314.stations.xmltv.tvmedia.ca	HBO 2 - Pacific Feed HD	HBO2P-HD	No	903	HBO2P-HD	903	HBO 2 - Pacific Feed HD	HBO						country_unique		HD				#REF!
10270	CA	Y	specialty	specialty	8252.stations.xmltv.tvmedia.ca	HBO Canada East On Demand	HBOOD	No	311	HBOOD	311	HBO Canada East On Demand	HBO						country_unique						#REF!
10273	US	Y	specialty	specialty	629.stations.xmltv.tvmedia.ca	HBO Comedy - East	HBOC	No	408	HBOC	408	HBO Comedy - East	HBO						country_unique						#REF!
10271	US	Y	specialty	specialty	629.stations.xmltv.tvmedia.ca	HBO Comedy - East	HBOC	No	1810	HBOC	1810	HBO Comedy - East	HBO						country_unique						#REF!
