"source_root","target_root","mode","full_path","relative_path","target_path","target_exists_now","extension","size_bytes","last_write_time"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\23556395A4__epg_openepg_us1.xml.gz","23556395A4__epg_openepg_us1.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\23556395A4__epg_openepg_us1.xml.gz","False",".gz","246508","2025-08-11 02:56:00"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\28A114F5B7__streamingtvguides.com.channels.xml","28A114F5B7__streamingtvguides.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\28A114F5B7__streamingtvguides.com.channels.xml","False",".xml","339816","2025-11-22 11:55:20"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\2AAB656874__content.xml","2AAB656874__content.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\2AAB656874__content.xml","False",".xml","137171","2024-11-04 14:47:10"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\2E56DE6699__filtered_epg_08-21-2025_00-55-19.xml.gz","2E56DE6699__filtered_epg_08-21-2025_00-55-19.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\2E56DE6699__filtered_epg_08-21-2025_00-55-19.xml.gz","False",".gz","104630","2025-08-21 00:55:20"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\311F6B44C5__discover_us_directv.xml","311F6B44C5__discover_us_directv.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\311F6B44C5__discover_us_directv.xml","False",".xml","129084","2025-11-22 21:46:48"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\31C4D2299B__tvtv.us.channels.xml","31C4D2299B__tvtv.us.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\31C4D2299B__tvtv.us.channels.xml","False",".xml","266222","2025-11-22 11:55:20"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\331AE3F17F__content.xml","331AE3F17F__content.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\331AE3F17F__content.xml","False",".xml","12088030","2024-11-04 14:47:10"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\332C4E63EB__epg_epgshare_rakuten1.xml.gz","332C4E63EB__epg_epgshare_rakuten1.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\332C4E63EB__epg_epgshare_rakuten1.xml.gz","False",".gz","8926343","2025-08-11 02:55:37"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\38BE410B9C__directv.com.channels.xml","38BE410B9C__directv.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\38BE410B9C__directv.com.channels.xml","False",".xml","116439","2025-11-22 11:55:20"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\4144F20154__epg.iptvx.one.channels.xml","4144F20154__epg.iptvx.one.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\4144F20154__epg.iptvx.one.channels.xml","False",".xml","310277","2025-09-26 10:40:03"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\41E842131A__tvprofil.com.channels.xml","41E842131A__tvprofil.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\41E842131A__tvprofil.com.channels.xml","False",".xml","658826","2024-11-04 14:47:11"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\440A6C78E3__epg_epgpw_us.xml.gz","440A6C78E3__epg_epgpw_us.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\440A6C78E3__epg_epgpw_us.xml.gz","False",".gz","1528894","2025-08-11 02:55:44"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\45289FBDC2__i.mjh.nz_samsung.channels.xml","45289FBDC2__i.mjh.nz_samsung.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\45289FBDC2__i.mjh.nz_samsung.channels.xml","False",".xml","179197","2024-11-04 14:47:10"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\47E15D3924__epg_epgshare_us_locals2.xml.gz","47E15D3924__epg_epgshare_us_locals2.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\47E15D3924__epg_epgshare_us_locals2.xml.gz","False",".gz","30787662","2025-08-11 02:55:39"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\4D2B089DC5__open-epg-au.xml","4D2B089DC5__open-epg-au.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\4D2B089DC5__open-epg-au.xml","False",".xml","6592541","2025-11-30 11:59:45"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\4E0F54E40E__epg_openepg_uk4.xml.gz","4E0F54E40E__epg_openepg_uk4.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\4E0F54E40E__epg_openepg_uk4.xml.gz","False",".gz","1059308","2025-08-11 02:55:58"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\50979B71A9__tv24.co.uk.channels.xml","50979B71A9__tv24.co.uk.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\50979B71A9__tv24.co.uk.channels.xml","False",".xml","109673","2025-09-26 10:40:03"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\56469FA948__epg_epgshare_us1.xml.gz","56469FA948__epg_epgshare_us1.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\56469FA948__epg_epgshare_us1.xml.gz","False",".gz","3041516","2025-08-11 02:55:38"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\574A7C454B__m.tv.sms.cz.channels.xml","574A7C454B__m.tv.sms.cz.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\574A7C454B__m.tv.sms.cz.channels.xml","False",".xml","104383","2025-09-26 10:40:03"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\5DB8C6BB2A__sat.tv_en.channels.xml","5DB8C6BB2A__sat.tv_en.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\5DB8C6BB2A__sat.tv_en.channels.xml","False",".xml","1464677","2025-11-22 11:55:20"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\6039B62C15__filtered_epg_08-21-2025_00-56-20.xml.gz","6039B62C15__filtered_epg_08-21-2025_00-56-20.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\6039B62C15__filtered_epg_08-21-2025_00-56-20.xml.gz","False",".gz","104630","2025-08-21 00:56:20"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\63DC729562__tv.blue.ch.channels.xml","63DC729562__tv.blue.ch.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\63DC729562__tv.blue.ch.channels.xml","False",".xml","101079","2025-11-22 11:55:20"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\64C86391E2__epg_openepg_us6.xml.gz","64C86391E2__epg_openepg_us6.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\64C86391E2__epg_openepg_us6.xml.gz","False",".gz","187214","2025-08-11 02:56:01"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\6A84124C6C__ontvtonight.com_ca.channels.xml","6A84124C6C__ontvtonight.com_ca.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\6A84124C6C__ontvtonight.com_ca.channels.xml","False",".xml","194733","2024-11-04 14:47:10"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\6B19EC6536__epg_iptvorg_directv_channels.xml","6B19EC6536__epg_iptvorg_directv_channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\6B19EC6536__epg_iptvorg_directv_channels.xml","False",".xml","115153","2025-08-11 02:55:39"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\6CFBE66C11__i.mjh.nz_au.channels.xml","6CFBE66C11__i.mjh.nz_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\6CFBE66C11__i.mjh.nz_au.channels.xml","False",".xml","140880","2024-11-04 14:47:10"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\6E4C9B70A8__i.mjh.nz_au.channels.xml","6E4C9B70A8__i.mjh.nz_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\6E4C9B70A8__i.mjh.nz_au.channels.xml","False",".xml","141023","2025-09-26 10:40:03"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\740AB2E12A__i.mjh.nz_samsung.channels.xml","740AB2E12A__i.mjh.nz_samsung.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\740AB2E12A__i.mjh.nz_samsung.channels.xml","False",".xml","179196","2025-09-26 10:40:03"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\75C7071A09__chaines-tv.orange.fr.channels.xml","75C7071A09__chaines-tv.orange.fr.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\75C7071A09__chaines-tv.orange.fr.channels.xml","False",".xml","118383","2025-09-26 10:40:03"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\7963BB311D__sat.tv_ar.channels.xml","7963BB311D__sat.tv_ar.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\7963BB311D__sat.tv_ar.channels.xml","False",".xml","1780826","2025-11-22 11:55:20"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\7A2B0EB767__epg_epgshare_plex1.xml.gz","7A2B0EB767__epg_epgshare_plex1.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\7A2B0EB767__epg_epgshare_plex1.xml.gz","False",".gz","3766405","2025-08-11 02:55:37"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\7B584188BD__epg_epgshare_au1.xml.gz","7B584188BD__epg_epgshare_au1.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\7B584188BD__epg_epgshare_au1.xml.gz","False",".gz","4158161","2025-08-11 02:55:36"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\7BD8022151__epg_iptvorg_ontv_au_channels.xml","7BD8022151__epg_iptvorg_ontv_au_channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\7BD8022151__epg_iptvorg_ontv_au_channels.xml","False",".xml","174298","2025-08-11 02:55:41"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\7BD8022151__ontvtonight.com_au.channels.xml","7BD8022151__ontvtonight.com_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\7BD8022151__ontvtonight.com_au.channels.xml","False",".xml","174298","2025-09-26 10:40:03"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\7C578F7ED0__tvtv.us.channels.xml","7C578F7ED0__tvtv.us.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\7C578F7ED0__tvtv.us.channels.xml","False",".xml","260762","2025-09-26 10:40:03"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\85D4563F67__m.tv.sms.cz.channels.xml","85D4563F67__m.tv.sms.cz.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\85D4563F67__m.tv.sms.cz.channels.xml","False",".xml","105668","2025-11-22 11:55:20"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\88182B9474__epg_openepg_au3.xml.gz","88182B9474__epg_openepg_au3.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\88182B9474__epg_openepg_au3.xml.gz","False",".gz","325270","2025-08-11 02:55:46"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\8A54E03C82__epg_epgpw_au.xml.gz","8A54E03C82__epg_epgpw_au.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\8A54E03C82__epg_epgpw_au.xml.gz","False",".gz","906309","2025-08-11 02:55:44"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\94B86B0453__epg.iptvx.one.channels.xml","94B86B0453__epg.iptvx.one.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\94B86B0453__epg.iptvx.one.channels.xml","False",".xml","366472","2025-11-22 11:55:20"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\99E11B6678__tvpassport.com.channels.xml","99E11B6678__tvpassport.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\99E11B6678__tvpassport.com.channels.xml","False",".xml","2654461","2025-11-22 11:55:20"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\9D3BBFE1AC__epg_iptvorg_streamingtv_channels.xml","9D3BBFE1AC__epg_iptvorg_streamingtv_channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\9D3BBFE1AC__epg_iptvorg_streamingtv_channels.xml","False",".xml","339813","2025-08-11 02:55:41"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\9D3BBFE1AC__streamingtvguides.com.channels.xml","9D3BBFE1AC__streamingtvguides.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\9D3BBFE1AC__streamingtvguides.com.channels.xml","False",".xml","339813","2024-11-04 14:47:10"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\A09366B22A__epg_openepg_us8.xml.gz","A09366B22A__epg_openepg_us8.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\A09366B22A__epg_openepg_us8.xml.gz","False",".gz","188624","2025-08-11 02:56:02"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\A724C44F02__consolidated_channels_only.xml","A724C44F02__consolidated_channels_only.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\A724C44F02__consolidated_channels_only.xml","False",".xml","1458104","2025-11-22 17:48:48"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\A9705297DA__i.mjh.nz_au.channels.xml","A9705297DA__i.mjh.nz_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\A9705297DA__i.mjh.nz_au.channels.xml","False",".xml","140855","2025-11-22 11:55:20"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\AAF6955029__epg_openepg_uk1.xml.gz","AAF6955029__epg_openepg_uk1.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\AAF6955029__epg_openepg_uk1.xml.gz","False",".gz","606146","2025-08-11 02:55:55"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\AD62A8200E__open-epg-us.xml","AD62A8200E__open-epg-us.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\AD62A8200E__open-epg-us.xml","False",".xml","38731400","2025-11-30 15:17:37"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\B1D45F434C__epg_epgshare_nz1.xml.gz","B1D45F434C__epg_epgshare_nz1.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\B1D45F434C__epg_epgshare_nz1.xml.gz","False",".gz","472733","2025-08-11 02:55:37"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\B713A67429__ontvtonight.com_us.channels.xml","B713A67429__ontvtonight.com_us.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\B713A67429__ontvtonight.com_us.channels.xml","False",".xml","258632","2024-11-04 14:47:10"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\B82DCCECAF__epg_epgpw_gb.xml.gz","B82DCCECAF__epg_epgpw_gb.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\B82DCCECAF__epg_epgpw_gb.xml.gz","False",".gz","2653798","2025-08-11 02:55:44"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\BAA2D60817__epgshare01.online_US_LOCALS2.channels.xml","BAA2D60817__epgshare01.online_US_LOCALS2.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\BAA2D60817__epgshare01.online_US_LOCALS2.channels.xml","False",".xml","643871","2025-09-26 10:40:03"
"C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\BAA2D60817__epg_iptvorg_epgshare_us_locals2_channels.xml","BAA2D60817__epg_iptvorg_epgshare_us_locals2_channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\BAA2D60817__epg_iptvorg_epgshare_us_locals2_channels.xml","False",".xml","643871","2025-08-11 02:55:43"
